"vo_avg s valence electrons","vo_avg p valence electrons","vo_avg d valence electrons","vo_avg f valence electrons","PymatgenData mean Z","PymatgenData mean ionization_energy","PymatgenData mean electron_affinity","band center","PymatgenData mean atomic_radius","PymatgenData mean max_oxidation_state","PymatgenData mean X","PymatgenData mean mendeleev_no","PymatgenData mean row","PymatgenData mean group","PymatgenData mean atomic_mass","min_diff_X_all_atoms","reactionEnergy"
2,0,6.8,14,76.8,8.861262,1.466777944,5.25202821159438,1.34,6.4,2.2,65.4,6,8.8,191.8196,0,-0.304391029759216
2,0.4,7.6,14,78,8.65695198,1.322589936,5.01456107219011,1.44,5.6,2.226,69.2,6,10,195.2136,0.13,-0.403519788257626
1.6,0,7.6,11.2,70.8,8.8409838,1.363673936,5.15047427277982,1.36,5.6,2.2,66.6,5.8,9.2,175.0576,0,-0.337950149259058
1.8,0,7.4,14,77.2,8.965382,1.676266696,5.3882231184987,1.35,6,2.216,66.4,6,9.2,192.7904,0.0799999999999996,-0.356284771557483
2,0,6.6,14,76.6,8.74032,1.263325024,5.04596142563343,1.35,6.2,2.14,64.4,6,8.6,191.015,0.3,-0.213908416458224
1.8,0,7.2,11.2,70.6,8.665396,1.479824096,5.11555134402139,1.35,6,2.216,65.8,5.8,9,174.3547,0.0799999999999996,-0.317454398856142
1.8,0,7,11.2,70.4,8.645716,1.460500096,5.09327759217498,1.34,6.4,2.2,65.2,5.8,8.8,173.9876,0,-0.253091176559764
2,0,5.8,11.2,65.8,8.485914,1.287121742,4.87396627890606,1.4,5.4,2.032,56.6,5.6,7.8,162.7647824,0.84,-0.548623948458925
2,0.4,7.6,11.2,71.6,8.6423996,1.473659736,5.0987888613525,1.37,5.6,2.152,69.4,5.8,10,177.5156,0.24,-0.389756950556119
2,0,6.2,14,76.2,8.6835302,1.317017542,5.06856100583323,1.37,5.8,2.06,63.2,6,8.2,189.963176,0.7,-0.46617808125572
2,0,6.6,11.2,70.2,8.597492,1.361645696,5.02029262342939,1.35,6.2,2.14,64.6,5.8,8.6,173.3736,0.3,-0.236753869859029
2,0,6,11.2,66,8.53924,1.266354696,4.89650992847939,1.36,5.6,2.068,63,5.6,8,163.347,0.66,-0.530088097958441
2,0.2,7.6,14,77.8,8.39527346,1.315256334,4.80846026270539,1.46,5.4,2.084,68.4,6,9.8,194.65026,0.58,-0.410495562557998
2,0,6.2,11.2,66.2,8.5228534,1.356778096,4.94703720819743,1.35,5.8,2.086,63.6,5.6,8.2,163.9619,0.57,-0.417117316758748
2,0,6.4,14,76.4,8.746422,1.41454586,5.13901928268602,1.35,6,2.232,63.8,6,8.4,190.5416,0.16,-0.295728421860048
2,0,5.8,11.2,69.4,8.417068,1.313504136,4.84119510658081,1.44,5.4,2.004,57.8,5.8,7.8,171.55477,0.98,-0.600703543956996
2,0,7.6,11.2,67.6,9.0524554,1.127245696,5.20719235761409,1.35,5.2,2.09,68,5.6,9.6,166.8554,0.55,-0.307491086662566
2,0,6,11.2,69.6,8.5004412,1.337903496,4.91806845725836,1.39,5.6,2.026,62.6,5.8,8,172.0184,0.87,-0.590840641757467
2,0,1,0,57,5.5769,0.5575462,3.03741708126036,1.95,3,1.1,33,6,3,138.90547,0,-0.687573846057575
1.2,0,4.2,0,45,6.789324,0.70929964,3.72422912580691,1.55,5.4,1.948,51.4,5.2,5.4,104.533094,1.06,-0.586050894059525
1.2,0,3.4,0,44.2,6.52246,0.84543484,3.65313975118808,1.55,4.6,1.5,49,5.2,4.6,102.106198,0.5,-0.726952800257067
2,0,6.6,0,33.8,7.2272824,1.0372382,4.08596014848218,1.47,3.8,1.748,60.2,4.4,8.6,74.735814,0.81,1.15353736564524
2,0,5,11.2,72.2,7.865964,0.973638232,4.45529728139059,1.43,7,1.98,57,6,7,179.965094,1.1,-0.726602861860528
2,1.6,8.2,11.2,77,7.04872392,0.3968862,3.7025436440721,1.83,3.8,2.084,72.2,6,11.8,193.541094,1.23,0.467162453141128
0.4,0,8.2,0,48.2,7.7848512,0.5612222,4.12057075036217,1.51,3.8,1.98,61.8,5.2,8.6,112.917094,1.1,-0.458477531857142
1.2,0,7.4,11.2,73.8,8.282444,1.81159324,4.93572290898956,1.47,5.4,2.044,61,6,8.6,183.848294,1.18,-0.447723592859774
2,0,4.2,11.2,71.4,7.382196,0.159826552,3.79615722710579,1.47,6.2,1.74,53,6,6.2,176.746694,0.8,-0.879342808558221
1.2,0,6.6,0,47.4,7.0825,1.02582284,4.00994373243167,1.47,5.4,2.044,58.6,5.2,7.8,110.105494,1.18,-0.759913269156613
1.2,0,5.8,0,46.6,7.00378,0.94852684,3.94055935190256,1.43,7,1.98,56.2,5.2,7,108.637094,1.1,-0.63230630096129
2,0,1,0,28.2,6.364572,0.255013424,3.30444530099796,1.67,3,1.308,21.8,4.4,3,63.7458236,0.26,-0.905740980158015
2,1.6,8.2,0,51.4,6.9905144,1.0011654,3.95764285697994,1.55,3.8,1.788,73,5.2,11.8,122.749094,0.86,0.441680896944519
2,0,2.6,11.2,69.8,7.1550368,0.374596624,3.86462357726392,1.55,4.6,1.42,48.2,6,4.6,172.539398,0.4,-0.712743423758155
2,0,4.2,0,45.8,6.810884,0.55310924,3.71950044599641,1.47,6.2,1.74,53.8,5.2,6.2,106.181094,0.8,-0.799103784559492
2,0,1.8,0,29,6.577876,0.17194524,3.36600723041525,1.51,3.8,1.452,47.4,4.4,3.8,66.074694,0.44,-0.953413283855269
2,0.8,8.2,11.2,76.2,6.00200984,0.367551792,3.13034793942006,1.91,3,1.516,69,6,11,191.287734,0.52,0.245363007540647
2,0,2.6,0,29.8,6.5123296,0.53363884,3.50710843683154,1.47,4.6,1.524,49.8,4.4,4.6,68.534294,0.53,-0.644646255356719
2,0,3.4,11.2,70.6,7.406604,0.764709896,4.08403519226476,1.47,5.4,2.108,50.6,6,5.4,174.853094,1.26,-0.671883490055706
2,0,1,0,42.6,6.089188,0.360543,3.21646499492864,1.83,3,1.196,26.6,5.2,3,98.905774,0.12,-0.922380333257905
2,0,8.2,0,35.4,8.6307376,-0.38449076,4.30509729861546,1.47,2.2,1.54,67.4,4.4,10.2,80.108294,0.55,-0.0141369941620439
2,0,1.8,0,43.4,6.4226808,0.45814044,3.42567978772704,1.63,3.8,1.284,45.8,5.2,3.8,100.760294,0.23,-0.934639197660516
2,0,3,0,41,6.505469,0.0187731,3.36022985132749,1.675,5,1.325,46.5,5,5,96.9217575,0.45,-0.388703733958181
1.5,0,3,0,49.5,6.334665,0.6523921,3.45014149736353,1.7,4.5,1.63,44.5,5.5,4.5,117.422735,1.06,-0.872222405657311
1.5,0,2.5,0,49,6.167875,0.7374766,3.40883194161723,1.7,4,1.35,43,5.5,4,115.905925,0.5,-0.844618361558759
2,0,4.5,0,42.5,6.608389,0.8573537,3.65593100137669,1.65,3.5,1.505,50,5,6.5,98.799435,0.81,-0.432811890560487
2,0,3.5,7,66.5,7.007565,0.81760372,3.85910940999752,1.625,5.5,1.65,48,6,5.5,164.567735,1.1,-0.94854611975731
2,1,5.5,7,69.5,6.49678995,0.4571337,3.43757180152824,1.875,3.5,1.715,57.5,6,8.5,173.052735,1.23,-0.451336992557998
1,0,5.5,0,51.5,6.9568695,0.5598437,3.67525537339206,1.675,3.5,1.65,51,5.5,6.5,122.662735,1.1,-0.30752482875593
1.5,0,5,7,67.5,7.267865,1.3413256,4.11418098982483,1.65,4.5,1.69,50.5,6,6.5,166.994735,1.18,-0.207741636658255
2,0,3,7,66,6.70521,0.30897142,3.49163856232244,1.65,5,1.5,45.5,6,5,162.556235,0.8,-0.850289350054453
1.5,0,4.5,0,51,6.5179,0.8502191,3.61327141854844,1.65,4.5,1.69,49,5.5,6,120.905485,1.18,-0.746217371560277
1.5,0,4,0,50.5,6.4687,0.8019091,3.57406817449455,1.625,5.5,1.65,47.5,5.5,5.5,119.987735,1.1,-0.811296389357239
2,0,1,0,39,6.069195,0.368463215,3.20166409891222,1.775,3,1.23,26,5,3,91.930691,0.26,-0.840083584459507
2,1,5.5,0,53.5,6.460409,0.8348082,3.58374447817769,1.7,3.5,1.53,58,5.5,8.5,128.807735,0.86,-0.392792516456183
2,0,2,7,65,6.5632355,0.443202715,3.53086539082959,1.7,4,1.3,42.5,6,4,159.926675,0.4,-0.886516817757155
2,0,3,0,50,6.34814,0.5547731,3.44740292714973,1.65,5,1.5,46,5.5,5,118.452735,0.8,-0.735187645356717
2,0,1.5,0,39.5,6.20251,0.3165456,3.23881442175707,1.675,3.5,1.32,42,5,3.5,93.386235,0.44,-0.897293614259041
2,0.5,5.5,7,69,5.84259365,0.438799695,3.09517026310059,1.925,3,1.36,55.5,6,8,171.644385,0.52,-0.413238470059667
2,0,2,0,40,6.1615435,0.5426041,3.32301581286932,1.65,4,1.365,43.5,5,4,94.923485,0.53,0.0690565057421111
2,0,2.5,7,65.5,6.720465,0.68702351,3.65485442931019,1.65,4.5,1.73,44,6,4.5,161.372735,1.26,-0.856283337557187
2,0,1,0,48,5.89708,0.4344192,3.14811747358568,1.875,3,1.16,29,5.5,3,113.90566,0.12,-0.84677704065777
2,0,5.5,0,43.5,7.4855485,-0.0312269,3.77727425539207,1.65,2.5,1.375,54.5,5,7.5,102.157235,0.55,-0.445903967657586
2,0,1.5,0,48.5,6.105513,0.4954176,3.27458214815214,1.75,3.5,1.215,41,5.5,3.5,115.064735,0.23,-0.879774517160485
2,0,1.8,0,50.6,5.9483276,0.34203696,3.16264359284032,1.84,3.8,1.19,38.4,5.6,3.8,122.111985,0.45,-0.696909119457786
1.8,0,1.8,0,54,5.880006,0.59548456,3.19622556768732,1.85,3.6,1.312,37.6,5.8,3.6,130.312376,1.06,-0.692362097258382
1.8,0,1.6,0,53.8,5.81329,0.62951836,3.1808624902485,1.85,3.4,1.2,37,5.8,3.4,129.705652,0.5,-0.784909782457333
2,0,2.4,0,51.2,5.9894956,0.6774692,3.27116051090029,1.83,3.2,1.262,39.8,5.6,4.4,122.863056,0.81,-0.0649088105592171
2,0,2,2.8,60.8,6.149166,0.661569208,3.34270072179854,1.82,4,1.32,39,6,4,149.170376,1.1,-0.658162013659393
2,0.4,2.8,2.8,62,5.94485598,0.5173812,3.19156261927698,1.92,3.2,1.346,42.8,6,5.2,152.564376,1.23,-0.787753099960327
1.6,0,2.8,0,54.8,6.1288878,0.5584652,3.2780658015543,1.84,3.2,1.32,40.2,5.8,4.4,132.408376,1.1,-0.698304655360488
1.8,0,2.6,2.8,61.2,6.253286,0.87105796,3.42938319860042,1.83,3.6,1.336,40,6,4.4,150.141176,1.18,-0.006656856959097
2,0,1.8,2.8,60.6,6.028224,0.458116288,3.21154765741672,1.83,3.8,1.26,38,6,3.8,148.365776,0.8,-0.659674422359757
1.8,0,2.4,0,54.6,5.9533,0.67461536,3.25583878858616,1.83,3.6,1.336,39.4,5.8,4.2,131.705476,1.18,-0.680234527658257
1.8,0,2.2,0,54.4,5.93362,0.65529136,3.24166245834297,1.82,4,1.32,38.8,5.8,4,131.338376,1.1,-0.683685067257983
2,0,1,0,49.8,5.773818,0.481913006,3.10207979510742,1.88,3,1.152,30.2,5.6,3,120.1155584,0.26,-0.767240206455398
2,0.4,2.8,0,55.6,5.9303036,0.668451,3.24517015531555,1.85,3.2,1.272,43,5.8,5.2,134.866376,0.86,-0.763605037757742
2,0,1.4,2.8,60.2,5.9714342,0.511808806,3.22593136405399,1.85,3.4,1.18,36.8,6,3.4,147.313952,0.4,-0.812367429359227
2,0,1.8,0,54.2,5.885396,0.55643696,3.19521051675443,1.83,3.8,1.26,38.2,5.8,3.8,130.724376,0.8,-0.674320949757174
2,0,1.2,0,50,5.827144,0.46114596,3.11642790419304,1.84,3.2,1.188,36.6,5.6,3.2,120.697776,0.44,-0.76098947945772
2,0.2,2.8,2.8,61.8,5.68317746,0.510047598,3.06038790031661,1.94,3,1.204,42,6,5,152.001036,0.52,-0.753616827160812
2,0,1.4,0,50.2,5.8107574,0.55156936,3.14858644706056,1.83,3.4,1.206,37.2,5.6,3.4,121.312676,0.53,-0.750446836957934
2,0,1.6,2.8,60.4,6.034326,0.609337124,3.27077516979985,1.83,3.6,1.352,37.4,6,3.6,147.892376,1.26,-0.79251209895935
2,0,1,0,53.4,5.704972,0.5082954,3.08122228692725,1.92,3,1.124,31.4,5.8,3,128.905546,0.12,-0.774886877358739
2,0,2.8,0,51.6,6.3403594,0.32203696,3.31416453817114,1.83,2.8,1.21,41.6,5.6,4.8,124.206176,0.55,-0.690991323756833
2,0,1.2,0,53.6,5.7883452,0.53269476,3.13014902426458,1.87,3.2,1.146,36.2,5.8,3.2,129.369176,0.23,-0.777539307159685
1.2,0,5,0,38.6,7.1607516,0.4937904,3.87777149726015,1.44,6.2,2.038,56.8,4.8,6.2,87.739609,0.61,-0.809083423558121
1.2,0,4.2,0,37.8,6.8938876,0.6299256,3.80375125270948,1.44,5.4,1.59,54.4,4.8,5.4,85.312713,0.05,-0.927782201058079
2,0,7.4,0,27.4,7.59871,0.82172896,4.25441595226558,1.36,4.6,1.838,65.6,4,9.4,57.942329,0.36,-0.414381348155956
2,0,5.8,11.2,65.8,8.2373916,0.758128992,4.63898010191674,1.32,7.8,2.07,62.4,5.6,7.8,163.171609,0.65,-0.360291239651787
2,1.6,9,11.2,70.6,7.42015152,0.18137696,3.85519196734001,1.72,4.6,2.174,77.6,5.6,12.6,176.747609,0.78,0.0973611069430547
0.4,0,9,0,41.8,8.1562788,0.34571296,4.29045347867426,1.4,4.6,2.07,67.2,4.8,9.4,96.123609,0.65,-0.32352144905505
1.2,0,8.2,11.2,67.4,8.6538716,1.596084,5.13921269833439,1.36,6.2,2.134,66.4,5.6,9.4,167.054809,0.73,-0.301576828561309
1.2,0,7.4,0,41,7.4539276,0.8103136,4.1752655344135,1.36,6.2,2.134,64,4.8,8.6,93.312009,0.73,-0.317466643958113
1.2,0,6.6,0,40.2,7.3752076,0.7330176,4.10302057738161,1.32,7.8,2.07,61.6,4.8,7.8,91.843609,0.65,-0.396129856656415
2,1.6,9,0,45,7.361942,0.78565616,4.12080840053225,1.44,4.6,1.878,78.4,4.8,12.6,105.955609,0.41,0.205376695143997
2,0,3.4,11.2,63.4,7.5264644,0.159087384,4.02395412562233,1.44,5.4,1.51,53.6,5.6,5.4,155.745913,0.05,-0.956171157659782
2,0,5,0,39.4,7.1823116,0.3376,3.87284786362499,1.36,7,1.83,59.2,4.8,7,89.387609,0.35,-0.581817755056335
2,0,2.6,0,22.6,6.9493036,-0.043564,3.5047808436995,1.4,4.6,1.542,52.8,4,4.6,49.281209,0.01,-1.00724855785572
2,0.8,9,11.2,69.8,6.37343744,0.152042552,3.25940580075348,1.8,3.8,1.606,74.4,5.6,11.8,174.494249,0.0700000000000001,0.145612877041486
2,0,4.2,11.2,64.2,7.7780316,0.549200656,4.25241163402918,1.36,6.2,2.198,56,5.6,6.2,158.059609,0.81,-0.856705930457764
2,0,1.8,0,36.2,6.4606156,0.14503376,3.34907328682869,1.72,3.8,1.286,32,4.8,3.8,82.112289,0.33,-1.06870002605771
2,0,9,0,29,9.0021652,-0.6,4.48258768017815,1.36,3,1.63,72.8,4,11,63.314809,0.0999999999999999,0.0107204689420826
2,0,2.6,0,37,6.7941084,0.2426312,3.56691357884967,1.52,4.6,1.374,51.2,4.8,4.6,83.966809,0.22,-0.977154399856744
1.5,0,5,0,33.5,7.263234,0.113619,3.81681808608717,1.425,6.5,1.855,58,4.5,6.5,75.4390225,0.61,-0.650834260056371
1.5,0,4.5,0,33,7.096444,0.1987035,3.77111820403271,1.425,6,1.575,56.5,4.5,6,73.9222125,0.05,-0.762061471958958
2,1,7.5,7,53.5,7.42535895,-0.0816394,3.80291249918952,1.6,5.5,1.94,71,5,10.5,131.0690225,0.78,2.73938851744336
2,0,5,7,50,7.633779,-0.22980168,3.86272540559153,1.375,7,1.725,59,5,7,120.5725225,0.35,-0.60359856305783
1.5,0,6.5,0,35,7.446469,0.311446,3.99728524490843,1.375,6.5,1.915,62.5,4.5,8,78.9217725,0.73,1.35097432324349
1.5,0,6,0,34.5,7.397269,0.263136,3.95391553063657,1.35,7.5,1.875,61,4.5,7.5,78.0040225,0.65,-0.21372269876062
2,0,3,0,23,6.997764,-0.170309885,3.5419328301875,1.5,5,1.455,39.5,4,5,49.9469785,0.19,-0.75271150435853
2,1,7.5,0,37.5,7.388978,0.2960351,3.9646202193957,1.425,5.5,1.755,71.5,4.5,10.5,86.8240225,0.41,0.787444522939978
2,0,4,7,49,7.4918045,-0.095570385,3.90612121084193,1.425,6,1.525,56,5,6,117.9429625,0.05,-0.838457568256644
2,0,3.5,0,23.5,7.131079,-0.2222275,3.58303144143187,1.4,5.5,1.545,55.5,4,5.5,51.4025225,0.01,-0.817584259856602
2,0.5,7.5,7,53,6.77116265,-0.099973405,3.42412096684994,1.65,5,1.585,69,5,10,129.6606725,0.0700000000000001,1.57420413534149
2,0,4,0,24,7.0901125,0.0038309999999999,3.67618164779775,1.375,6,1.59,57,4,6,52.9397725,0.0799999999999999,-1.38525876215769
2,0,4.5,7,49.5,7.649034,0.14825041,4.04328764442471,1.375,6.5,1.955,57.5,5,6.5,119.3890225,0.81,-0.661887660257861
2,0,3,0,32,6.825649,-0.1043539,3.48269533857985,1.6,5,1.385,42.5,4.5,5,71.9219475,0.33,-0.530493547658779
2,0,7.5,0,27.5,8.4141175,-0.57,4.17871809173884,1.375,4.5,1.6,68,4,9.5,60.1735225,0.0999999999999999,-0.188327130562328
2,0,3.5,0,32.5,7.034082,-0.0433555,3.62260051565889,1.475,5.5,1.44,54.5,4.5,5.5,73.0810225,0.22,-0.755374274361174
1.8,0,5,0,28.4,7.3657164,-0.2665524,3.75682278148036,1.41,6.8,1.672,59.2,4.2,6.8,63.138436,0.61,-0.53788973785683
2,0,5.6,0,25.6,7.475206,-0.18456776,3.84490082723454,1.39,6.4,1.622,61.4,4,7.6,55.689116,0.36,-0.645824780461197
2,0,5.2,2.8,35.2,7.6348764,-0.200467752,3.92898872666553,1.38,7.2,1.68,60.6,4.4,7.2,81.996436,0.65,-0.613926099561439
2,0,5,2.8,35,7.5139344,-0.403920672,3.77483226627306,1.39,7,1.62,59.6,4.4,7,81.191836,0.35,-0.652061085361282
2,0,5,0,28.6,7.3711064,-0.3056,3.75562969720384,1.39,7,1.62,59.8,4.2,7,63.550436,0.35,-0.597754102053813
2,0,4.6,0,24.6,7.2964678,-0.3104676,3.700828068382,1.39,6.6,1.566,58.8,4,6.6,54.138736,0.0799999999999999,-0.457629080857231
2,0,4.8,2.8,34.8,7.5200364,-0.252699836,3.84444789980681,1.39,6.8,1.712,59,4.4,6.8,80.718436,0.81,-0.594640575457532
1,0,5,0,42,7.09243,0.747238,3.91894693200663,1.45,6,2.16,56,5,6,95.94,0,-0.989086999957152
1,0,4.2,0,41.2,6.825566,0.8833732,3.84414071650549,1.45,5.2,1.712,53.6,5,5.2,93.513104,0.56,-1.29874316045877
1.8,0,7.4,0,30.8,7.5303884,1.07517656,4.29959071992548,1.37,4.4,1.96,64.8,4.2,9.2,66.14272,0.25,-0.43470716346107
1.8,0,5.8,11.2,69.2,8.16907,1.011576592,4.688238296375,1.33,7.6,2.192,61.6,5.8,7.6,171.372,0.04,-0.494040225358702
1.8,1.6,9,11.2,74,7.35182992,0.43482456,3.89612764531859,1.73,4.4,2.296,76.8,5.8,12.4,184.948,0.17,0.917633987643995
0.2,0,9,0,45.2,8.0879572,0.59916056,4.33601090447122,1.41,4.4,2.192,66.4,5,9.2,104.324,0.04,-0.275613630760716
1,0,8.2,11.2,70.8,8.58555,1.8495316,5.19378252465296,1.37,6,2.256,65.6,5.8,9.2,175.2552,0.12,-0.119483689856651
1.8,0,5,11.2,68.4,7.685302,0.197764912,3.99463572622098,1.37,6.8,1.952,57.6,5.8,6.8,168.1536,0.26,-0.67472381425884
1,0,7.4,0,44.4,7.385606,1.0637612,4.21959985727986,1.37,6,2.256,63.2,5,8.4,101.5124,0.12,-0.460483827056095
1,0,6.6,0,43.6,7.306886,0.9864652,4.14658777987583,1.33,7.6,2.192,60.8,5,7.6,100.044,0.04,-0.563432791756867
1.8,0,1.8,0,25.2,6.667678,0.292951784,3.47721510596475,1.57,3.6,1.52,26.4,4.2,3.6,55.1527296,0.8,-1.03823674566135
1.8,1.6,9,0,48.4,7.2936204,1.03910376,4.16456447989866,1.45,4.4,2,77.6,5,12.4,114.156,0.2,0.826320202541893
1.8,0,3.4,11.2,66.8,7.4581428,0.412534984,4.06668177490221,1.45,5.2,1.632,52.8,5.8,5.2,163.946304,0.66,-1.2211973831572
1.8,0,5,0,42.8,7.11399,0.5910476,3.91397101763353,1.37,6.8,1.952,58.4,5,6.8,97.588,0.26,-0.630986548857408
1.8,0,2.6,0,26,6.880982,0.2098836,3.5419957427807,1.41,4.4,1.664,52,4.2,4.4,57.4816,0.62,-1.0696486148581
1.8,0.8,9,11.2,73.2,6.30511584,0.405490152,3.2940152280898,1.81,3.6,1.728,73.6,5.8,11.6,182.69464,0.54,0.958448206242821
1.8,0,3.4,0,26.8,6.8154356,0.5715772,3.69047429265181,1.37,5.2,1.736,54.4,4.2,5.2,59.9412,0.53,-1.26352986095569
1.8,0,4.2,11.2,67.6,7.70971,0.802648256,4.29756511918834,1.37,6,2.32,55.2,5.8,6,166.26,0.2,-0.865776845256704
1.8,0,1.8,0,39.6,6.392294,0.39848136,3.38463483259807,1.73,3.6,1.408,31.2,5,3.6,90.31268,0.94,-1.02056526485737
1.8,0,9,0,32.4,8.9338436,-0.3465524,4.53018524920742,1.37,2.8,1.752,72,4.2,10.8,71.5152,0.51,-0.466684077057806
1.8,0,2.6,0,40.4,6.7257868,0.4960788,3.60478822345316,1.53,4.4,1.496,50.4,5,4.4,92.1672,0.83,-1.04322105485969
1,0,4.5,0,41.5,6.92564,0.8323225,3.87202423133531,1.45,5.5,1.88,54.5,5,5.5,94.42319,0.56,-0.851336307957325
1.5,0,6.5,0,35,7.366154,0.9521996,4.15269912623051,1.4,5,2.035,61.5,4.5,8,77.3167,0.25,-0.606613720460672
1.5,0,5.5,7,59,7.76533,0.91244962,4.38348542926273,1.375,7,2.18,59.5,5.5,7,143.085,0.04,-0.644105837257456
0.5,0,7.5,0,44,7.7146345,0.6546896,4.17464929508023,1.425,5,2.18,62.5,5,8,101.18,0.04,-0.604244425258884
1,0,7,7,60,8.02563,1.4361715,4.67321615073319,1.4,6,2.22,62,5.5,8,145.512,0.12,-0.470261149456718
1.5,0,5,7,58.5,7.462975,0.40381732,3.96608262065369,1.4,6.5,2.03,57,5.5,6.5,141.0735,0.26,-0.767018297558906
1,0,6.5,0,43.5,7.275665,0.945065,4.10424295671594,1.4,6,2.22,60.5,5,7.5,99.42275,0.12,-0.638534034357662
1,0,6,0,43,7.226465,0.896755,4.05971277349677,1.375,7,2.18,59,5,7,98.505,0.04,-0.66564609665781
1.5,0,3,0,31.5,6.82696,0.463309115,3.63670640967506,1.525,4.5,1.76,37.5,4.5,4.5,70.447956,0.8,-0.880356840755638
1.5,1,7.5,0,46,7.218174,0.9296541,4.07070389390767,1.45,5,2.06,69.5,5,10,107.325,0.2,-0.30261303795757
1.5,0,4,7,57.5,7.3210005,0.538048615,4.01063959298306,1.45,5.5,1.83,54,5.5,5.5,138.44394,0.66,-0.809214310257602
1.5,0,5,0,42.5,7.105905,0.649619,3.9158362447071,1.4,6.5,2.03,57.5,5,6.5,96.97,0.26,-0.715377349758427
1.5,0,3.5,0,32,6.960275,0.4113915,3.67890472062756,1.425,5,1.85,53.5,4.5,5,71.9035,0.62,-0.862350523754657
1.5,0,4,0,32.5,6.9193085,0.63745,3.77454740183996,1.4,5.5,1.895,55,4.5,5.5,73.44075,0.53,-0.865465410958649
1.5,0,4.5,7,58,7.47823,0.78186941,4.15147626948671,1.4,6,2.26,55.5,5.5,6,139.89,0.2,-0.766593255756533
1.5,0,3,0,40.5,6.654845,0.5292651,3.57588386567124,1.625,4.5,1.69,40.5,5,4.5,92.422925,0.94,-0.834921448858012
1.5,0,7.5,0,36,8.2433135,0.063619,4.29053050891631,1.4,4,1.905,66,4.5,9,80.6745,0.51,-0.621623111654998
1.5,0,3.5,0,41,6.863278,0.5902635,3.71953256784134,1.5,5,1.745,52.5,5,5,93.582,0.83,-0.871687429959792
1,0,4.8,0,41.8,7.025714,0.7812718,3.90010999953111,1.45,5.8,2.048,55.4,5,5.8,95.333276,0.56,-0.822042300859692
1.2,0,5.6,0,39.2,7.2019196,0.82922264,4.01082594979982,1.43,5.6,2.11,58.2,4.8,6.8,88.49068,0.25,-0.902124587259976
1.2,0,5.2,2.8,48.8,7.36159,0.813322648,4.09854262813728,1.42,6.4,2.168,57.4,5.2,6.4,114.798,0.04,-0.801136338958685
1.2,0.4,6,2.8,50,7.15727998,0.66913464,3.91322961106673,1.52,5.6,2.194,61.2,5.2,7.6,118.192,0.17,-0.717312487157841
0.8,0,6,0,42.8,7.3413118,0.71021864,4.01929264498452,1.44,5.6,2.168,58.6,5,6.8,98.036,0.04,-0.93370802415572
1,0,5.8,2.8,49.2,7.46571,1.0228114,4.20482549814363,1.43,6,2.184,58.4,5.2,6.8,115.7688,0.12,-0.88045452955609
1.2,0,5,2.8,48.6,7.240648,0.609869728,3.93773360874936,1.43,6.2,2.108,56.4,5.2,6.2,113.9934,0.26,-0.833887688359909
1,0,5.6,0,42.6,7.165724,0.8263688,3.99203972355126,1.43,6,2.184,57.8,5,6.6,97.3331,0.12,-0.825481411658046
1,0,5.4,0,42.4,7.146044,0.8070448,3.97465788214577,1.42,6.4,2.168,57.2,5,6.4,96.966,0.04,-0.793096191357989
1.2,0,4.2,0,37.8,6.986242,0.633666446,3.8035131871723,1.48,5.4,2,48.6,4.8,5.4,85.7431824,0.8,-1.0760185276549
1.2,0.4,6,0,43.6,7.1427276,0.82020444,3.97895872950401,1.45,5.6,2.12,61.4,5,7.6,100.494,0.2,-0.779448593856586
1.2,0,4.6,2.8,48.2,7.1838582,0.663562246,3.95536971790476,1.45,5.8,2.028,55.2,5.2,5.8,112.941576,0.66,-0.858863657055707
1.2,0,5,0,42.2,7.09782,0.7081904,3.91770236066615,1.43,6.2,2.108,56.6,5,6.2,96.352,0.26,-0.80439394975744
1.2,0,4.4,0,38,7.039568,0.6128994,3.8211056495597,1.44,5.6,2.036,55,4.8,5.6,86.3254,0.62,-1.1454253800575
1.2,0.2,6,2.8,49.8,6.89560146,0.661801038,3.75239404062902,1.54,5.4,2.052,60.4,5.2,7.4,117.62866,0.54,-0.809946568656386
1.2,0,4.6,0,38.2,7.0231814,0.7033228,3.86053578996737,1.43,5.8,2.054,55.6,4.8,5.8,86.9403,0.53,0.200890082241159
1.2,0,4.8,2.8,48.4,7.24675,0.761090564,4.01035347647421,1.43,6,2.2,55.8,5.2,6,113.52,0.2,-1.11347608595949
1.2,0,6,0,39.6,7.5527834,0.4737904,4.06355392445868,1.43,5.2,2.058,60,4.8,7.2,89.8338,0.51,-0.945029592562577
1.2,0,4.4,0,41.6,7.0007692,0.6844482,3.83792934997424,1.47,5.6,1.994,54.6,5,5.6,94.9968,0.83,-0.523143072557076
1,0,4,0,41,6.75885,0.917407,3.82566334991708,1.45,5,1.6,53,5,5,92.90638,0,-0.943553102856612
1.8,0,7.2,0,30.6,7.4636724,1.10921036,4.27892417315443,1.37,4.2,1.848,64.2,4.2,9,65.535996,0.31,-0.369979988957283
1.8,0,5.6,11.2,69,8.102354,1.045610392,4.66570366404898,1.33,7.4,2.08,61,5.8,7.4,170.765276,0.6,-0.575377092659409
1.8,1.6,8.8,11.2,73.8,7.28511392,0.46885836,3.87740039673774,1.73,4.2,2.184,76.2,5.8,12.2,184.341276,0.73,-0.199778633256727
